ensembl_gene_id gene_symbol entrezgene_id
ENSRNOG00000013137 Clec4f 114598
ENSRNOG00000036699 Faap100 303742
ENSRNOG00000003013 Rpgr 367733
ENSRNOG00000014429 Arfgap2 362162
ENSRNOG00000011785 Xrn2 362229
ENSRNOG00000047436 Cabyr 686189
ENSRNOG00000005228 Gnptab 362865
ENSRNOG00000004101 Marc1 690745
ENSRNOG00000012972 Alox5 25290
ENSRNOG00000046308 LOC100910308 100910308
ENSRNOG00000006543 Bsnd 192675
ENSRNOG00000017243 Bnip3 84480
ENSRNOG00000058040 Olr1493 363640
ENSRNOG00000009740 Slco1c1 84511
ENSRNOG00000015718 RGD1307461 300990
ENSRNOG00000052549 Chga 24258
ENSRNOG00000008908 Slc35a1 313139
ENSRNOG00000046368 Dusp14l1 365977
ENSRNOG00000003330 Acsf2 619561
ENSRNOG00000003928 Tmco1 289196
ENSRNOG00000009689 Api5 362170
ENSRNOG00000027249 Fancl 305600
ENSRNOG00000060063 Naa10 363518
ENSRNOG00000020289 Akt1s1 292887
ENSRNOG00000007759 Foxd2 313504
ENSRNOG00000015260 Lpar3 66025
ENSRNOG00000012378 Dbnl 83527
ENSRNOG00000039500 Rnase13 497194
ENSRNOG00000028801 Gsap 311984
ENSRNOG00000012566 Kcnv2 294065
ENSRNOG00000019711 Isoc1 364879
ENSRNOG00000019711 LOC103694869 364879
ENSRNOG00000020475 Sart1 29678
ENSRNOG00000008921 Dynll2 140734
ENSRNOG00000023799 Pak1ip1 361232
ENSRNOG00000010199 Glrb 25456
ENSRNOG00000003583 Smyd2 289372
ENSRNOG00000019474 Rsph9 316238
ENSRNOG00000049460 Olr415 296677
ENSRNOG00000042250 Psg16 308394
ENSRNOG00000042250 Cgm4 308394
ENSRNOG00000042250 Psg16 24257
ENSRNOG00000042250 Cgm4 24257
ENSRNOG00000001037 Gpalpp1 298712
ENSRNOG00000039339 Mslnl 363554
ENSRNOG00000025951 Taar2 294121
ENSRNOG00000038867 LOC500990 500990
ENSRNOG00000058050 Mtfr2 100911069
ENSRNOG00000058050 Bclaf1 100911069
ENSRNOG00000058050 Mtfr2 293017
ENSRNOG00000058050 Bclaf1 293017
ENSRNOG00000018955 Olr286 365384
ENSRNOG00000004572 Zfp472 314587
ENSRNOG00000053249 Olr495 295759
ENSRNOG00000053249 LOC100909940 295759
ENSRNOG00000000204 Syncrip 363113
ENSRNOG00000043130 RGD1565660 501896
ENSRNOG00000006885 Dbx2 541457
ENSRNOG00000005690 Lmcd1 494021
ENSRNOG00000018745 Sgsm3 362963
ENSRNOG00000060826 Olr88 405013
ENSRNOG00000017230 Cox15 309391
ENSRNOG00000028235 RGD1560795 297402
ENSRNOG00000008930 Tnfsf15 252878
ENSRNOG00000018824 Slc7a5 50719
ENSRNOG00000018346 Agtr1a 24180
ENSRNOG00000043511 Etv3l 499651
ENSRNOG00000054296 Hist1h2bo 291157
ENSRNOG00000022807 Pced1b 315283
ENSRNOG00000022343 Alms1 297408
ENSRNOG00000002450 Rrp15 360895
ENSRNOG00000042785 Sesn2 502988
ENSRNOG00000053756 Rps15al4 100909878
ENSRNOG00000053756 LOC100909878 100909878
ENSRNOG00000023363 Ing4 297597
ENSRNOG00000045785 LOC100359687 100359687
ENSRNOG00000017701 Asip 24152
ENSRNOG00000033101 Myo18a 360570
ENSRNOG00000009333 Osgep 290028
ENSRNOG00000019244 Mxra8 313770
ENSRNOG00000012292 Alg8 293129
ENSRNOG00000002276 Phf6 100359714
ENSRNOG00000002276 LOC103690175 100359714
ENSRNOG00000002276 Phf6 103690175
ENSRNOG00000002276 LOC103690175 103690175
ENSRNOG00000014001 Prss40 316318
ENSRNOG00000035600 Mir154 100314039
ENSRNOG00000022239 Trarg1 360576
ENSRNOG00000001265 Mad1l1 680006
ENSRNOG00000030551 LOC102551265 102551265
ENSRNOG00000004449 E2f6 313978
ENSRNOG00000047402 Olr1383 287232
ENSRNOG00000027921 Rlf 313566
ENSRNOG00000017093 Pxdc1 361238
ENSRNOG00000001247 Clip1 65201
ENSRNOG00000008922 Trim14 313236
ENSRNOG00000060580 Slc10a3 501665
ENSRNOG00000023122 Apol11a 300060
ENSRNOG00000048168 Gtpbp6 363931
ENSRNOG00000011068 Papss2 294103
ENSRNOG00000000407 Dcbld1 309773
ENSRNOG00000018512 Olr44 293193
ENSRNOG00000004482 Ccdc88c 362770
ENSRNOG00000004904 Pa2g4 288778
ENSRNOG00000015835 Cacna2d2 300992
ENSRNOG00000048716 Mir3541 100526613
ENSRNOG00000030321 LOC502176 502176
ENSRNOG00000050402 Olr784 404793
ENSRNOG00000050402 LOC100909573 404793
ENSRNOG00000007516 Smtnl1 311167
ENSRNOG00000047803 Olr1417 405368
ENSRNOG00000007370 Rnf144a 500636
ENSRNOG00000012735 Kif24 313170
ENSRNOG00000060154 Ddx23 300208
ENSRNOG00000004219 Dhps 288923
ENSRNOG00000006235 Nell2 81734
ENSRNOG00000020536 Hbz 287168
ENSRNOG00000036877 Clca4l 499721
ENSRNOG00000048938 Olr1437 287325
ENSRNOG00000025338 Msi2 360596
ENSRNOG00000008994 Arpc4 297518
ENSRNOG00000008934 Tmem65 500874
ENSRNOG00000023208 Myorg 366360
ENSRNOG00000019196 Xpnpep3 685823
ENSRNOG00000006997 App 54226
ENSRNOG00000014524 S1pr3 306792
ENSRNOG00000019467 Fer1l4 296307
ENSRNOG00000021782 Zscan10 302962
ENSRNOG00000027707 Exd2 362759
ENSRNOG00000005307 Slc4a10 295645
ENSRNOG00000018521 Nmur1 65276
ENSRNOG00000060337 Exosc7 316098
ENSRNOG00000056208 Catsper1 689349
ENSRNOG00000060054 Doc2b 81820
ENSRNOG00000017075 Slc35e2b 313765
ENSRNOG00000018945 Nutf2 291981
ENSRNOG00000057827 Lmln2 361039
ENSRNOG00000009236 Necap1 312694
ENSRNOG00000001177 Acads 64304
ENSRNOG00000033719 Pcdhb12 25133
ENSRNOG00000016921 Klhl11 287706
ENSRNOG00000018417 Naa35 64472
ENSRNOG00000003546 Tnfrsf12a 302965
ENSRNOG00000018631 Enkur 291354
ENSRNOG00000033414 Klk1c3 103689933
ENSRNOG00000023841 LOC108348081 171485
ENSRNOG00000023841 Cd99l2 171485
ENSRNOG00000022967 Slc35d1 298280
ENSRNOG00000047647 Il2ra 25704
ENSRNOG00000054917 Mrgpre 404660
ENSRNOG00000014935 Twnk 309441
ENSRNOG00000061137  100912451
ENSRNOG00000049633 Flvcr1 683955
ENSRNOG00000050278 LOC100911932 100911932
ENSRNOG00000050278 LOC108348067 100911932
ENSRNOG00000050278 Cd248 100911932
ENSRNOG00000032946 Pdzd7 293996
ENSRNOG00000050519 Rhoa 117273
ENSRNOG00000020353 Sh3pxd2a 309460
ENSRNOG00000047479 Olr156 293303
ENSRNOG00000015749 Nme3 85269
ENSRNOG00000025730 Armcx3 367902
ENSRNOG00000032371 Olr13 100909966
ENSRNOG00000032371 LOC100909966 100909966
ENSRNOG00000000258 Prmt7 361402
ENSRNOG00000018266 Slc23a3 367298
ENSRNOG00000011105 Arl15 689079
ENSRNOG00000030521 Olr1521 287614
ENSRNOG00000030521 Olr1521 287613
ENSRNOG00000015544 LOC100909441 100909441
ENSRNOG00000042782 RGD1561870 502353
ENSRNOG00000043002 Lcmt2 296098
ENSRNOG00000001348 Erp29 117030
ENSRNOG00000058298 Olr1231 405099
ENSRNOG00000001736 Bdh1 117099
ENSRNOG00000036664 Narf 360681
ENSRNOG00000045546 Olr530 295786
ENSRNOG00000030004 Ier3ip1 500270
ENSRNOG00000061237 Dio1 25430
ENSRNOG00000057194 Tars2 310672
ENSRNOG00000000033 Tmcc2 305095
ENSRNOG00000007129 Cd8b 24931
ENSRNOG00000002823 Mapk9 50658
ENSRNOG00000045978 RGD1562378 100912489
ENSRNOG00000045978 Hist2h4 100912489
ENSRNOG00000045978 Hist1h4m 100912489
ENSRNOG00000045978 Hist1h2ao 100912489
ENSRNOG00000045978 LOC100912564 100912489
ENSRNOG00000045978 LOC100912489 100912489
ENSRNOG00000045978 Hist2h4a 100912489
ENSRNOG00000045978 Hist1h4b 100912489
ENSRNOG00000045978 RGD1562378 100912564
ENSRNOG00000045978 Hist2h4 100912564
ENSRNOG00000045978 Hist1h4m 100912564
ENSRNOG00000045978 Hist1h2ao 100912564
ENSRNOG00000045978 LOC100912564 100912564
ENSRNOG00000045978 LOC100912489 100912564
ENSRNOG00000045978 Hist2h4a 100912564
ENSRNOG00000045978 Hist1h4b 100912564
ENSRNOG00000045978 RGD1562378 502913
ENSRNOG00000045978 Hist2h4 502913
ENSRNOG00000045978 Hist1h4m 502913
ENSRNOG00000045978 Hist1h2ao 502913
ENSRNOG00000045978 LOC100912564 502913
ENSRNOG00000045978 LOC100912489 502913
ENSRNOG00000045978 Hist2h4a 502913
ENSRNOG00000045978 Hist1h4b 502913
ENSRNOG00000045978 RGD1562378 364723
ENSRNOG00000045978 Hist2h4 364723
ENSRNOG00000045978 Hist1h4m 364723
ENSRNOG00000045978 Hist1h2ao 364723
ENSRNOG00000045978 LOC100912564 364723
ENSRNOG00000045978 LOC100912489 364723
ENSRNOG00000045978 Hist2h4a 364723
ENSRNOG00000045978 Hist1h4b 364723
ENSRNOG00000032401 H3f3c 100360868
ENSRNOG00000032401 H3f3c 100361558
ENSRNOG00000008215 Trim47 690374
ENSRNOG00000010237 Map7d1 681287
ENSRNOG00000004172 Pdk2 81530
ENSRNOG00000011994 Perp 292949
ENSRNOG00000048718 Ccdc71 498678
ENSRNOG00000056765 Rpl10 498828
ENSRNOG00000056765 Rpl10 81764
ENSRNOG00000012722 Ppdpf 296470
ENSRNOG00000037076 LOC689757 689757
ENSRNOG00000017702 Gpld1 291132
ENSRNOG00000046589 Olr1568 100911043
ENSRNOG00000046589 LOC100911043 100911043
ENSRNOG00000046589 Olr1568 363826
ENSRNOG00000046589 LOC100911043 363826
ENSRNOG00000058316 Mospd1 686087
ENSRNOG00000058316 LOC686087 686087
ENSRNOG00000017631 Cyp20a1 316435
ENSRNOG00000046405 Hic1 303310
ENSRNOG00000018935 RGD1560015 499018
ENSRNOG00000055368 Olr806 405331
ENSRNOG00000005863 Olr601 311175
ENSRNOG00000004100 Trib1 78969
ENSRNOG00000017528 Gpr157 313725
ENSRNOG00000004635 Kera 314771
ENSRNOG00000000158 Cdo1 81718
ENSRNOG00000011732 Psmb7 85492
ENSRNOG00000046553 Olr1297 300602
ENSRNOG00000046553 Olr1297 300600
ENSRNOG00000045530 Olr1708 100911129
ENSRNOG00000045530 Olr1708 294166
ENSRNOG00000047953 Olr1265 100909989
ENSRNOG00000047953 LOC100910111 100909989
ENSRNOG00000047953 LOC108350226 100909989
ENSRNOG00000047953 LOC108350227 100909989
ENSRNOG00000047953 LOC108350228 100909989
ENSRNOG00000047953 LOC100909989 100909989
ENSRNOG00000047953 Olr1265 100910111
ENSRNOG00000047953 LOC100910111 100910111
ENSRNOG00000047953 LOC108350226 100910111
ENSRNOG00000047953 LOC108350227 100910111
ENSRNOG00000047953 LOC108350228 100910111
ENSRNOG00000047953 LOC100909989 100910111
ENSRNOG00000047953 Olr1265 108350226
ENSRNOG00000047953 LOC100910111 108350226
ENSRNOG00000047953 LOC108350226 108350226
ENSRNOG00000047953 LOC108350227 108350226
ENSRNOG00000047953 LOC108350228 108350226
ENSRNOG00000047953 LOC100909989 108350226
ENSRNOG00000047953 Olr1265 108350227
ENSRNOG00000047953 LOC100910111 108350227
ENSRNOG00000047953 LOC108350226 108350227
ENSRNOG00000047953 LOC108350227 108350227
ENSRNOG00000047953 LOC108350228 108350227
ENSRNOG00000047953 LOC100909989 108350227
ENSRNOG00000047953 Olr1265 108350228
ENSRNOG00000047953 LOC100910111 108350228
ENSRNOG00000047953 LOC108350226 108350228
ENSRNOG00000047953 LOC108350227 108350228
ENSRNOG00000047953 LOC108350228 108350228
ENSRNOG00000047953 LOC100909989 108350228
ENSRNOG00000018533 Iffo1 362437
ENSRNOG00000046500 Irgq 292708
ENSRNOG00000037647 Ostm1 499474
ENSRNOG00000007033 Sorcs2 305438
ENSRNOG00000001441 Tmem120a 288591
ENSRNOG00000006076 Steap2 312052
ENSRNOG00000020376 Stn1 294025
ENSRNOG00000010941 Tifa 310877
ENSRNOG00000006806 Setmar 500281
ENSRNOG00000028097 Slc7a14 499587
ENSRNOG00000010539 Mcat 315173
ENSRNOG00000029740 Slc35g1 294072
ENSRNOG00000012546 Frmpd1 313244
ENSRNOG00000017066 Zfp384 171018
ENSRNOG00000052061 Ppef2 305246
ENSRNOG00000007247 A2ml1 362442
ENSRNOG00000014357 Gja4 25655
ENSRNOG00000024539 Ndufb6 297990
ENSRNOG00000037148 Adap2 56826
ENSRNOG00000002285 LOC100909732 100909732
ENSRNOG00000002285 Fam122b 100909732
ENSRNOG00000002285 LOC100909732 501647
ENSRNOG00000002285 Fam122b 501647
ENSRNOG00000005359 Csrnp3 311093
ENSRNOG00000006850 Ovol2 296201
ENSRNOG00000011714 Sat2 360547
ENSRNOG00000057760 Stil 313506
ENSRNOG00000012146 Pomt2 688673
ENSRNOG00000035504 Mir16 100313997
ENSRNOG00000008747 Plekha5 246237
ENSRNOG00000018971 Mob3a 362833
ENSRNOG00000036971 Smim26 296207
ENSRNOG00000021098 Rasgrp2 361714
ENSRNOG00000052978 Olr1059 103690258
ENSRNOG00000015365 Col4a3 363265
ENSRNOG00000008919 Arpp21 363153
ENSRNOG00000018656 Ampd1 25028
ENSRNOG00000016173 Cyp1a2 24297
ENSRNOG00000051770 Cyp2w1 288517
ENSRNOG00000050532 Mir6319-2 102466968
ENSRNOG00000050532 Mir6319-1 102466968
ENSRNOG00000050532 Mir6319-2 104796150
ENSRNOG00000050532 Mir6319-1 104796150
ENSRNOG00000011134 Lama2 309368
ENSRNOG00000007054 Dhx33 287464
ENSRNOG00000010911 Tmem108 300967
ENSRNOG00000046942 Olr765 499860
ENSRNOG00000018714 Arl5b 364788
ENSRNOG00000007006 Slc3a1 29484
ENSRNOG00000011740 Poglut2 316370
ENSRNOG00000031849 Armh4 361032
ENSRNOG00000025420 Cmtm2a 307616
ENSRNOG00000001501 Snrpa 292729
ENSRNOG00000030000 Olr1264 100910077
ENSRNOG00000030000 LOC100910378 100910077
ENSRNOG00000030000 LOC100910077 100910077
ENSRNOG00000030000 Olr1264 300583
ENSRNOG00000030000 LOC100910378 300583
ENSRNOG00000030000 LOC100910077 300583
ENSRNOG00000009694 Bmp4 25296
ENSRNOG00000052150 LOC102549948 102549948
ENSRNOG00000027099 Fbxl2 363156
ENSRNOG00000012988 Lix1 292381
ENSRNOG00000050539 Fbln5 29158
ENSRNOG00000002142 Cds1 81925
ENSRNOG00000014999 Tnpo1 309126
ENSRNOG00000037838 RGD1560455 302377
ENSRNOG00000046997 Olr514 295767
ENSRNOG00000026600 Caps2 366891
ENSRNOG00000013671 Vom2r9 685666
ENSRNOG00000061774  292786
ENSRNOG00000061857 Mgst2 295037
ENSRNOG00000038686 Ap1s2 302671
ENSRNOG00000032085 Dlec1 501070
ENSRNOG00000011189 Acy1 300981
ENSRNOG00000016717 Gas2 499156
ENSRNOG00000040183 Olr1684 294151
ENSRNOG00000056092 Hephl1 500946
ENSRNOG00000047478 Olr413 405115
ENSRNOG00000027451 Mettl25 314798
ENSRNOG00000011009 Cmtm4 498902
ENSRNOG00000020676 Ppp1r14a 114004
ENSRNOG00000003888 Rgs13 498246
ENSRNOG00000057050 Vom2r13 690566
ENSRNOG00000057050 Vom2r12 690566
ENSRNOG00000057050 Vom2r13 690593
ENSRNOG00000057050 Vom2r12 690593
ENSRNOG00000049571 Actl9 314659
ENSRNOG00000006628 Dusp16 297682
ENSRNOG00000037426 Gtpbp6 100912590
ENSRNOG00000037426 LOC100912590 100912590
ENSRNOG00000000552 Col13a1 499431
ENSRNOG00000050706 Col25a1 687064
ENSRNOG00000048092 Olr772 404798
ENSRNOG00000018215 Slc22a6 29509
ENSRNOG00000034016 Ube2d4 79435
ENSRNOG00000029054 Olr1128 405345
ENSRNOG00000028814 Oasl2 304549
ENSRNOG00000058414 LOC103690078 103690078
ENSRNOG00000008890 Slc18a2 25549
ENSRNOG00000011970 Tmem82 298605
ENSRNOG00000033790 Hnrnpu 117280
ENSRNOG00000011032 Lhfpl2 294643
ENSRNOG00000061460 LOC103691692 103691692
ENSRNOG00000016213 Ssbp2 361877
ENSRNOG00000010602 Birc2 60371
ENSRNOG00000004276 Itga3 360606
ENSRNOG00000048688 Dkk1 108348170
ENSRNOG00000048688 NEWGENE_1307313 108348170
ENSRNOG00000048688 Dkk1 293897
ENSRNOG00000048688 NEWGENE_1307313 293897
ENSRNOG00000055909 Apoa4 25080
ENSRNOG00000005287 Syne3 299356
ENSRNOG00000010172 Mkrn3 292988
ENSRNOG00000003872 NEWGENE_620180 108348131
ENSRNOG00000003872 Slc40a1 108348131
ENSRNOG00000003872 NEWGENE_620180 170840
ENSRNOG00000003872 Slc40a1 170840
ENSRNOG00000012140 Cep89 292811
ENSRNOG00000013422 Med23 309565
ENSRNOG00000061571 Tlx2 680117
ENSRNOG00000039976 Ptk7 301242
ENSRNOG00000017983 Ubac1 362087
ENSRNOG00000021839 Cep126 315409
ENSRNOG00000049455 Olr1117 405183
ENSRNOG00000042808 RGD1559644 366498
ENSRNOG00000008257 Mfap2 313662
ENSRNOG00000013228 Scrg1 64458
ENSRNOG00000048607 Olr756 404803
ENSRNOG00000006789 Ddit3 29467
ENSRNOG00000012693 Pmpcb 64198
ENSRNOG00000008937 Csrp1 29276
ENSRNOG00000010861 Atad1 309532
ENSRNOG00000004863 Mpped2 362185
ENSRNOG00000020382 Ltb4r2 114098
ENSRNOG00000015394 Trpv5 116469
ENSRNOG00000011876 Fxr2 287433
ENSRNOG00000002923 Zcchc13 302399
ENSRNOG00000049757 LOC689039 689039
ENSRNOG00000049757 LOC103690023 689039
ENSRNOG00000022312 Lrsam1 311866
ENSRNOG00000021521 Chst5 307859
ENSRNOG00000003260 Nr1i3 65035
ENSRNOG00000017332 Dapk2 300799
ENSRNOG00000018615 Cenph 681185
ENSRNOG00000050374 LOC100910143 100910143
ENSRNOG00000050374 Pigg 100910143
ENSRNOG00000038242 LOC365791 365791
ENSRNOG00000025143 Icam2 360647
ENSRNOG00000017625 Htr2b 29581
ENSRNOG00000006831 Pgr 25154
ENSRNOG00000055340 Ski 313757
ENSRNOG00000046156 LOC100910807 501506
ENSRNOG00000046156 Zbtb33 501506
ENSRNOG00000013374 Tcp10b 308169
ENSRNOG00000003052 Cox18 289522
ENSRNOG00000042391 Serpina9 299274
ENSRNOG00000026046 Apex2l1 289662
ENSRNOG00000010240 Tent5a 300870
ENSRNOG00000015719 Egr4 25129
ENSRNOG00000010162 Tex38 690079
ENSRNOG00000046670 Klk1c10 100911689
ENSRNOG00000046670 LOC100911689 100911689
ENSRNOG00000017904 Nol7 498727
ENSRNOG00000008534 Dusp15 362238
ENSRNOG00000013468 Prxl2b 362676
ENSRNOG00000016790 Kmt5b 361688
ENSRNOG00000009372 Tacr3 24808
ENSRNOG00000011282 Ppp2r1a 117281
ENSRNOG00000001858 Ypel1 100360867
ENSRNOG00000020517 Prrg2 361570
ENSRNOG00000002309 Hlx 364069
ENSRNOG00000006736 Ccr3 117027
ENSRNOG00000019615 Colq 29755
ENSRNOG00000023008 Fam131c 690880
ENSRNOG00000017251 Ik 291659
ENSRNOG00000017251 Wdr55 291659
ENSRNOG00000018659 Csf1 78965
ENSRNOG00000016146  365839
ENSRNOG00000037711 LOC501618 501618
ENSRNOG00000036925 Mansc4 691362
ENSRNOG00000052219 Gm2a 282838
ENSRNOG00000026207 RGD1559810 365577
ENSRNOG00000016973 Tmem242 292228
ENSRNOG00000005352 Elf4 302811
ENSRNOG00000014902 Stx11 292483
ENSRNOG00000007561 Glb1l2 503194
ENSRNOG00000020779 Kcna7 365241
ENSRNOG00000050407 Hiatl3 100134827
ENSRNOG00000050407 Mfsd14a 100134827
ENSRNOG00000028616 Pck1 362282
ENSRNOG00000048614 Teddm1 664710
ENSRNOG00000053288 Ank3 361833
ENSRNOG00000007699 Golga5 299258
ENSRNOG00000025371 Spry1 294981
ENSRNOG00000005633 Zbtb49 305428
ENSRNOG00000015468 Bpifb1 499926
ENSRNOG00000017057 Tbc1d22a 689443
ENSRNOG00000054481  102549391
ENSRNOG00000033234 Ccrl2 316019
ENSRNOG00000011490 Angptl8 100361444
ENSRNOG00000030245 Tango2 360738
ENSRNOG00000061531 Hoxa11 103692131
ENSRNOG00000007323 Ric8b 314681
ENSRNOG00000020434 Ascl2 24209
ENSRNOG00000017403 Apobr 499264
ENSRNOG00000055822 LOC103690322 103690322
ENSRNOG00000055822 Xlr4a 103690322
ENSRNOG00000055822 LOC103690322 293841
ENSRNOG00000055822 Xlr4a 293841
ENSRNOG00000017143 Olr150 405001
ENSRNOG00000026572 Zfp473 292884
ENSRNOG00000002339 Mark1 117016
ENSRNOG00000003822 Slu7 303057
ENSRNOG00000019432 Lypd5 502308
ENSRNOG00000003748 RGD1565785 501570
ENSRNOG00000002660 Magee1 317232
ENSRNOG00000022252 Kbtbd3 315394
ENSRNOG00000007906 Bub1b 171576
ENSRNOG00000050625 Adig 100361007
ENSRNOG00000050625 LOC100911217 100361007
ENSRNOG00000050625 Adig 100911217
ENSRNOG00000050625 LOC100911217 100911217
ENSRNOG00000049788 Olr841 298049
ENSRNOG00000016585 Bmi1 307151
ENSRNOG00000000010 Cbln1 498922
ENSRNOG00000015744 Spata25 499943
ENSRNOG00000001984 Kcne1 25471
ENSRNOG00000026243 Ap2a1 308578
ENSRNOG00000006973 RGD1307947 314788
ENSRNOG00000001792 Slc12a8 266733
ENSRNOG00000018782 Gmnn 291137
ENSRNOG00000016863 Pnma8b 308393
ENSRNOG00000012556 Isl1 64444
ENSRNOG00000027422 Fastkd3 290946
ENSRNOG00000005393 Sertad2 498423
ENSRNOG00000000981 Scarb1 25073
ENSRNOG00000009263 Ifi27 170512
ENSRNOG00000025160 Tlcd4 365924
ENSRNOG00000048849 Pdss1 100364990
ENSRNOG00000008313 Hoxb3 303488
ENSRNOG00000029749 Pabpc4l 295010
ENSRNOG00000046004 Olr346 293789
ENSRNOG00000058561 Srrm2 302969
ENSRNOG00000025545 Tvp23a 360467
ENSRNOG00000001086 Vps37b 288659
ENSRNOG00000060931 Rspry1 689249
ENSRNOG00000034275 Defb39 641646
ENSRNOG00000003742 Cdkl5 100362725
ENSRNOG00000037039 RGD1306186 298621
ENSRNOG00000038241 LOC100359752 100359752
ENSRNOG00000005800 Il1f10 362077
ENSRNOG00000050323 Srsf1 689890
ENSRNOG00000021206 Plaat3 24913
ENSRNOG00000055049 Aldh1a2 116676
ENSRNOG00000047557 Rpl35a 100359498
ENSRNOG00000047557 LOC103690996 100359498
ENSRNOG00000047557 LOC108349682 100359498
ENSRNOG00000047557 Rpl35al1 100359498
ENSRNOG00000047557 Rpl35a 103690996
ENSRNOG00000047557 LOC103690996 103690996
ENSRNOG00000047557 LOC108349682 103690996
ENSRNOG00000047557 Rpl35al1 103690996
ENSRNOG00000047557 Rpl35a 108349682
ENSRNOG00000047557 LOC103690996 108349682
ENSRNOG00000047557 LOC108349682 108349682
ENSRNOG00000047557 Rpl35al1 108349682
ENSRNOG00000008843 Eci1 29740
ENSRNOG00000004760 Lars2 363172
ENSRNOG00000000901 Crcp 114205
ENSRNOG00000046634 Olr1439 100911479
ENSRNOG00000046634 LOC103690280 100911479
ENSRNOG00000020401 Adcy4 54223
ENSRNOG00000010914 Pigh 362756
ENSRNOG00000020622 Cilp2 306356
ENSRNOG00000018410 Nfu1 297416
ENSRNOG00000009953 Snx16 64088
ENSRNOG00000012095 Pkia 114906
ENSRNOG00000018904 Dtymk 301622
ENSRNOG00000035464 Mirlet7f2 100313992
ENSRNOG00000011858 Unc5d 306534
ENSRNOG00000009960 Puf60 84401
ENSRNOG00000047540 LOC103690077 103690077
ENSRNOG00000010633 Acsl1 25288
ENSRNOG00000035466 Mir146a 100314241
ENSRNOG00000003975 Pfn1 64303
ENSRNOG00000018237 Gstp1 24426
ENSRNOG00000006170 Bach2 313125
ENSRNOG00000001580 Hoxd9 688999
ENSRNOG00000012660 Postn 361945
ENSRNOG00000028216 Igsf5 304000
ENSRNOG00000058750 LOC103693015 399684
ENSRNOG00000058750 Vkorc1l1 399684
ENSRNOG00000002470 Ifi47 246208
ENSRNOG00000031710 LOC100910138 100910138
ENSRNOG00000031710 Spink2 100910138
ENSRNOG00000016123 Rnf144b 364681
ENSRNOG00000017473 Ttc25 303534
ENSRNOG00000005600 Nr4a2 54278
ENSRNOG00000013752 Elavl3 282824
ENSRNOG00000003643 Tab3 317546
ENSRNOG00000056150 Purb 498407
ENSRNOG00000034039 Olr127 405911
ENSRNOG00000030568 Rgs12 54292
ENSRNOG00000002417 Serpinb10 266775
ENSRNOG00000057795 Dusp13 100909469
ENSRNOG00000057795 Dusp13 361002
ENSRNOG00000031662 Slc6a5 171148
ENSRNOG00000023064 Catsper2 366174
ENSRNOG00000018143 Hpdl 313521
ENSRNOG00000046984 St6galnac6 407765
ENSRNOG00000017016 Ubqlnl 293287
ENSRNOG00000050298 Rfng 60433
ENSRNOG00000029415 RGD1565784 497874
ENSRNOG00000017959 Cfap100 297444
ENSRNOG00000019330 Procr 362248
ENSRNOG00000056485 LOC103694903 103694903
ENSRNOG00000056485 Ppp2ca 103694903
ENSRNOG00000029766 Olr224 365342
ENSRNOG00000008696 RGD1563365 299700
ENSRNOG00000052583 Zfp106 688018
ENSRNOG00000024794 LOC103689978 103689978
ENSRNOG00000024794 Senp5 103689978
ENSRNOG00000024928 RGD1306519 295437
ENSRNOG00000048935 Tmem45a 680866
ENSRNOG00000048935 Tmem45al 680866
ENSRNOG00000006718 Rbm33 362297
ENSRNOG00000000609 Ipmk 171458
ENSRNOG00000007679 Cyth4 500906
ENSRNOG00000032699 Ttyh1 292597
ENSRNOG00000014787 Cabp5 365194
ENSRNOG00000056265 LOC103689920 103689920
ENSRNOG00000015202 Dnajc5 79130
ENSRNOG00000056907 Nipbl 294787
ENSRNOG00000025216 LOC108348106 100912458
ENSRNOG00000025216 Alkbh6 100912458
ENSRNOG00000025216 LOC108348106 108348106
ENSRNOG00000025216 Alkbh6 108348106
ENSRNOG00000028743 Gal3st3 499302
ENSRNOG00000008530 Stoml1 300748
ENSRNOG00000053148 Hoxa13 500129
ENSRNOG00000059793 Rab37 100364984
ENSRNOG00000013140 Pdzd2 65034
ENSRNOG00000013217 Ttc33 294774
ENSRNOG00000054560 Sh2d3c 362111
ENSRNOG00000037165 Nipal3 502990
ENSRNOG00000013589 Cxcl12 24772
ENSRNOG00000054939 LOC689730 689730
ENSRNOG00000026387 Ms4a12 293741
ENSRNOG00000024145 Trim65 303684
ENSRNOG00000014378 Il1r2 117022
ENSRNOG00000000866 Rbmx 302855
ENSRNOG00000026049 Qrsl1 309911
ENSRNOG00000008401 Card10 315120
ENSRNOG00000047492 Pramel 100910698
ENSRNOG00000047492 LOC100910698 100910698
ENSRNOG00000001870 Lztr1 360745
ENSRNOG00000020652 Tgfb1 59086
ENSRNOG00000022741 Ilf3 84472
ENSRNOG00000001609 Cep97 304007
ENSRNOG00000009646 Nyx 302516
ENSRNOG00000022631 Fgf5 60662
ENSRNOG00000046075 Defa8 613224
ENSRNOG00000003048 Tiprl 360869
ENSRNOG00000052229 RGD1563818 103690289
ENSRNOG00000052229 LOC103690289 103690289
ENSRNOG00000052229 RGD1563818 296356
ENSRNOG00000052229 LOC103690289 296356
ENSRNOG00000006669 Olr722 366114
ENSRNOG00000031421 Eif1a 317163
ENSRNOG00000011702 Foxp3 317382
ENSRNOG00000003616 Grem2 289264
ENSRNOG00000051450 Abracl 685045
